,chembl_id,standard_type,standard_value,standard_unit,target_chembl_id
9116,CHEMBL294199,Ki,10000.0,nM,CHEMBL253
9117,CHEMBL294199,Ki,42000.0,nM,CHEMBL3179
9118,CHEMBL294199,Ki,1070.0,nM,CHEMBL4794
9119,CHEMBL294199,Ki,2530.0,nM,CHEMBL4794
9120,CHEMBL294199,Ki,6.0,nM,CHEMBL4794
9121,CHEMBL294199,Ki,1140.0,nM,CHEMBL4794
9122,CHEMBL296419,Ki,995.0,nM,CHEMBL2327
9123,CHEMBL296419,Ki,16461.0,nM,CHEMBL256
9124,CHEMBL296419,Ki,1817.0,nM,CHEMBL1867
9125,CHEMBL296419,Ki,148.0,nM,CHEMBL234
9126,CHEMBL296419,Ki,2123.0,nM,CHEMBL4608
9127,CHEMBL296419,Ki,257.0,nM,CHEMBL216
9128,CHEMBL296419,Ki,4070.0,nM,CHEMBL1792
9129,CHEMBL296419,Ki,378.0,nM,CHEMBL223
9130,CHEMBL296419,Ki,10037.0,nM,CHEMBL213
9131,CHEMBL296419,Ki,1.611,nM,CHEMBL231
9132,CHEMBL296419,Ki,23010.0,nM,CHEMBL2189117
9133,CHEMBL296419,Ki,94.0,nM,CHEMBL225
9134,CHEMBL296419,Ki,1516.0,nM,CHEMBL3371
9135,CHEMBL296419,Ki,12.8,nM,CHEMBL240
9136,CHEMBL296419,Ki,2.9,nM,CHEMBL240
9137,CHEMBL296419,Ki,5.575,nM,CHEMBL224
9138,CHEMBL296419,Ki,944.0,nM,CHEMBL287
9139,CHEMBL296419,Ki,10000.0,nM,CHEMBL1804
9140,CHEMBL296419,Ki,10000.0,nM,CHEMBL2028
9141,CHEMBL296419,Ki,1266.0,nM,CHEMBL287
9142,CHEMBL296419,Ki,95.5,nM,CHEMBL4105907
9143,CHEMBL296419,Ki,1258.93,nM,CHEMBL287
9144,CHEMBL296419,Ki,2.089,nM,CHEMBL231
9145,CHEMBL296419,Ki,4575.0,nM,CHEMBL236
9146,CHEMBL296419,Ki,7.487,nM,CHEMBL1833
9147,CHEMBL296419,Ki,1654.0,nM,CHEMBL1941
9148,CHEMBL296419,Ki,700.0,nM,CHEMBL228
9149,CHEMBL296419,Ki,1507.0,nM,CHEMBL217
9150,CHEMBL296419,Ki,10000.0,nM,CHEMBL1853
9151,CHEMBL296419,Ki,259.0,nM,CHEMBL1821
9152,CHEMBL296419,Ki,606.0,nM,CHEMBL233
9153,CHEMBL296419,Ki,8615.0,nM,CHEMBL249
9154,CHEMBL296419,Ki,1753.0,nM,CHEMBL1942
9155,CHEMBL296419,Ki,2134.0,nM,CHEMBL219
9156,CHEMBL296419,Ki,4070.0,nM,CHEMBL1792
9157,CHEMBL296419,Ki,3.0,nM,CHEMBL231
9158,CHEMBL296419,Ki,95.0,nM,CHEMBL4105907
9159,CHEMBL296419,Ki,13549.0,nM,CHEMBL4644
9160,CHEMBL296419,Ki,178.0,nM,CHEMBL245
9161,CHEMBL296419,Ki,2005.0,nM,CHEMBL2056
9162,CHEMBL296419,Ki,1364.0,nM,CHEMBL222
9163,CHEMBL296419,Ki,7943.28,nM,CHEMBL3759
9164,CHEMBL296419,Ki,13501.0,nM,CHEMBL259
9165,CHEMBL296419,Ki,2646.0,nM,CHEMBL237
9166,CHEMBL296419,Ki,2.1,nM,CHEMBL240
9167,CHEMBL296419,Ki,285.0,nM,CHEMBL1916
9168,CHEMBL296419,Ki,6045.0,nM,CHEMBL246
9169,CHEMBL296419,Ki,793.0,nM,CHEMBL238
9170,CHEMBL296419,Ki,501.0,nM,CHEMBL211
9171,CHEMBL296419,Ki,20.0,nM,CHEMBL240
9172,CHEMBL296419,Ki,505.0,nM,CHEMBL2035
9173,CHEMBL296419,Ki,11.0,nM,CHEMBL240
9174,CHEMBL297302,Ki,0.027,nM,CHEMBL217
9175,CHEMBL297302,Ki,1.2,nM,CHEMBL224
9176,CHEMBL297302,Ki,0.066,nM,CHEMBL219
9177,CHEMBL297302,Ki,0.29,nM,CHEMBL234
9178,CHEMBL297453,Ki,335.0,nM,CHEMBL4860
9179,CHEMBL297453,Ki,42800.0,nM,CHEMBL253
9180,CHEMBL297453,Ki,234.42,nM,CHEMBL4860
9181,CHEMBL297453,Ki,33600.0,nM,CHEMBL218
9182,CHEMBL297453,Ki,3300.0,nM,CHEMBL3717
9183,CHEMBL297453,Ki,33600.0,nM,CHEMBL218
9184,CHEMBL299155,Ki,137000.0,nM,CHEMBL1293267
9185,CHEMBL299613,Ki,88000.0,nM,CHEMBL2231
9186,CHEMBL299613,Ki,36000.0,nM,CHEMBL4878
9187,CHEMBL29,Ki,97600.0,nM,CHEMBL1641348
9188,CHEMBL29,Ki,30000000.0,nM,CHEMBL4605
9189,CHEMBL29,Ki,11000000.0,nM,CHEMBL1743125
9190,CHEMBL29,Ki,30000000.0,nM,CHEMBL4605
9191,CHEMBL29,Ki,10964781.96,nM,CHEMBL1743125
9192,CHEMBL2,Ki,0.33,nM,CHEMBL223
9193,CHEMBL2,Ki,0.2512,nM,CHEMBL232
9194,CHEMBL2,Ki,0.3,nM,CHEMBL223
9195,CHEMBL2,Ki,0.32,nM,CHEMBL223
9196,CHEMBL2,Ki,0.42,nM,CHEMBL232
9197,CHEMBL2,Ki,0.4571,nM,CHEMBL223
9198,CHEMBL2,Ki,7.943,nM,CHEMBL232
9199,CHEMBL2,Ki,0.58,nM,CHEMBL229
9200,CHEMBL2,Ki,0.29,nM,CHEMBL223
9201,CHEMBL2,Ki,0.39,nM,CHEMBL229
9202,CHEMBL2,Ki,7700.0,nM,CHEMBL1898
9203,CHEMBL2,Ki,0.61,nM,CHEMBL229
9204,CHEMBL2,Ki,210.0,nM,CHEMBL1867
9205,CHEMBL2,Ki,0.6,nM,CHEMBL229
9206,CHEMBL2,Ki,0.4074,nM,CHEMBL232
9207,CHEMBL2,Ki,19890.2,nM,CHEMBL240
9208,CHEMBL2,Ki,2621.0,nM,CHEMBL1833
9209,CHEMBL2,Ki,94.0,nM,CHEMBL1916
9210,CHEMBL2,Ki,0.51,nM,CHEMBL229
9211,CHEMBL2,Ki,2133.0,nM,CHEMBL1867
9212,CHEMBL2,Ki,13.0,nM,CHEMBL1942
9213,CHEMBL2,Ki,24.0,nM,CHEMBL1916
9214,CHEMBL2,Ki,0.55,nM,CHEMBL232
9215,CHEMBL2,Ki,1.862,nM,CHEMBL229
9216,CHEMBL2,Ki,10.0,nM,CHEMBL214
9217,CHEMBL2,Ki,0.17,nM,CHEMBL223
9218,CHEMBL2,Ki,133.0,nM,CHEMBL1942
9219,CHEMBL2,Ki,0.42,nM,CHEMBL223
9220,CHEMBL2,Ki,0.43,nM,CHEMBL223
9221,CHEMBL2,Ki,0.4571,nM,CHEMBL232
9222,CHEMBL2,Ki,1000.0,nM,CHEMBL214
9223,CHEMBL2,Ki,0.1995,nM,CHEMBL229
9224,CHEMBL2,Ki,0.3,nM,CHEMBL223
9225,CHEMBL2,Ki,989.0,nM,CHEMBL1867
9226,CHEMBL2,Ki,0.28,nM,CHEMBL232
9227,CHEMBL2,Ki,0.55,nM,CHEMBL232
9228,CHEMBL2,Ki,0.3162,nM,CHEMBL223
9229,CHEMBL2,Ki,7100.0,nM,CHEMBL234
9230,CHEMBL2,Ki,1800.0,nM,CHEMBL214
9231,CHEMBL2,Ki,0.5888,nM,CHEMBL229
9232,CHEMBL2,Ki,0.5888,nM,CHEMBL229
9233,CHEMBL2,Ki,0.4074,nM,CHEMBL232
9234,CHEMBL2,Ki,0.4074,nM,CHEMBL232
9235,CHEMBL2,Ki,0.58,nM,CHEMBL229
9236,CHEMBL2,Ki,0.2,nM,CHEMBL223
9237,CHEMBL2,Ki,8300.0,nM,CHEMBL219
9238,CHEMBL2,Ki,0.2239,nM,CHEMBL223
9239,CHEMBL2,Ki,0.32,nM,CHEMBL232
9240,CHEMBL2,Ki,365.0,nM,CHEMBL1942
9241,CHEMBL2,Ki,95.0,nM,CHEMBL1916
9242,CHEMBL2,Ki,0.21,nM,CHEMBL232
9243,CHEMBL2,Ki,0.04,nM,CHEMBL229
9244,CHEMBL2,Ki,1.0,nM,CHEMBL232
9245,CHEMBL2,Ki,0.5888,nM,CHEMBL229
9246,CHEMBL2,Ki,0.15,nM,CHEMBL229
9247,CHEMBL2,Ki,0.27,nM,CHEMBL229
9248,CHEMBL2,Ki,0.6,nM,CHEMBL232
9249,CHEMBL2,Ki,0.33,nM,CHEMBL1983
9250,CHEMBL2,Ki,0.5888,nM,CHEMBL229
9251,CHEMBL2,Ki,0.32,nM,CHEMBL232
9252,CHEMBL2,Ki,0.04,nM,CHEMBL229
9253,CHEMBL2,Ki,0.2239,nM,CHEMBL223
9254,CHEMBL2,Ki,0.21,nM,CHEMBL232
9255,CHEMBL2,Ki,0.5888,nM,CHEMBL229
9256,CHEMBL2,Ki,0.588,nM,CHEMBL229
9257,CHEMBL2,Ki,0.323,nM,CHEMBL223
9258,CHEMBL2,Ki,1000.0,nM,CHEMBL214
9259,CHEMBL2,Ki,0.4074,nM,CHEMBL232
9260,CHEMBL2,Ki,0.2239,nM,CHEMBL223
9261,CHEMBL2,Ki,0.2239,nM,CHEMBL223
9262,CHEMBL2,Ki,0.58,nM,CHEMBL229
9263,CHEMBL2,Ki,0.59,nM,CHEMBL229
9264,CHEMBL2,Ki,0.23,nM,CHEMBL223
9265,CHEMBL30008,Ki,707.0,nM,CHEMBL216
9266,CHEMBL30008,Ki,2125.0,nM,CHEMBL233
9267,CHEMBL30008,Ki,496.3,nM,CHEMBL240
9268,CHEMBL30008,Ki,10.0,nM,CHEMBL287
9269,CHEMBL30008,Ki,1328.0,nM,CHEMBL222
9270,CHEMBL30008,Ki,33.0,nM,CHEMBL234
9271,CHEMBL30008,Ki,789.0,nM,CHEMBL1821
9272,CHEMBL30008,Ki,100.0,nM,CHEMBL3491
9273,CHEMBL30008,Ki,218.0,nM,CHEMBL1867
9274,CHEMBL30008,Ki,464.0,nM,CHEMBL238
9275,CHEMBL30008,Ki,117.0,nM,CHEMBL217
9276,CHEMBL30008,Ki,692.0,nM,CHEMBL1833
9277,CHEMBL30008,Ki,795.0,nM,CHEMBL2035
9278,CHEMBL30008,Ki,313.0,nM,CHEMBL245
9279,CHEMBL30008,Ki,2938.0,nM,CHEMBL256
9280,CHEMBL30008,Ki,1937.0,nM,CHEMBL2056
9281,CHEMBL30008,Ki,130.0,nM,CHEMBL3491
9282,CHEMBL30008,Ki,351.0,nM,CHEMBL225
9283,CHEMBL30008,Ki,116.0,nM,CHEMBL224
9284,CHEMBL30008,Ki,2391.0,nM,CHEMBL218
9285,CHEMBL30008,Ki,32.0,nM,CHEMBL1916
9286,CHEMBL30008,Ki,18.0,nM,CHEMBL231
9287,CHEMBL30008,Ki,533.0,nM,CHEMBL223
9288,CHEMBL30008,Ki,864.0,nM,CHEMBL1942
9289,CHEMBL30008,Ki,265.0,nM,CHEMBL228
9290,CHEMBL301265,Ki,139.0,nM,CHEMBL217
9291,CHEMBL301265,Ki,21.0,nM,CHEMBL217
9292,CHEMBL301265,Ki,21.0,nM,CHEMBL217
9293,CHEMBL301265,Ki,13.0,nM,CHEMBL234
9294,CHEMBL301265,Ki,27.0,nM,CHEMBL217
9295,CHEMBL301265,Ki,10000.0,nM,CHEMBL246
9296,CHEMBL301265,Ki,29.0,nM,CHEMBL219
9297,CHEMBL301265,Ki,10000.0,nM,CHEMBL1850
9298,CHEMBL301265,Ki,10000.0,nM,CHEMBL245
9299,CHEMBL301265,Ki,11.1,nM,CHEMBL217
9300,CHEMBL301265,Ki,2.78,nM,CHEMBL234
9301,CHEMBL301265,Ki,4.7,nM,CHEMBL217
9302,CHEMBL301265,Ki,75.7,nM,CHEMBL1867
9303,CHEMBL301265,Ki,10000.0,nM,CHEMBL210
9304,CHEMBL301265,Ki,67.7,nM,CHEMBL1942
9305,CHEMBL301265,Ki,1.32,nM,CHEMBL234
9306,CHEMBL301265,Ki,138.0,nM,CHEMBL219
9307,CHEMBL301265,Ki,2.07,nM,CHEMBL219
9308,CHEMBL301265,Ki,130.0,nM,CHEMBL219
9309,CHEMBL301265,Ki,8.1,nM,CHEMBL219
9310,CHEMBL301265,Ki,10000.0,nM,CHEMBL229
9311,CHEMBL301265,Ki,10000.0,nM,CHEMBL211
9312,CHEMBL301265,Ki,0.87,nM,CHEMBL234
9313,CHEMBL301265,Ki,6300.0,nM,CHEMBL217
9314,CHEMBL301265,Ki,0.9,nM,CHEMBL234
9315,CHEMBL301265,Ki,17.0,nM,CHEMBL234
9316,CHEMBL301265,Ki,0.94,nM,CHEMBL234
9317,CHEMBL301265,Ki,5.6,nM,CHEMBL234
9318,CHEMBL301265,Ki,6514.0,nM,CHEMBL214
9319,CHEMBL301265,Ki,10000.0,nM,CHEMBL1899
9320,CHEMBL301265,Ki,10000.0,nM,CHEMBL3426
9321,CHEMBL301265,Ki,743.7,nM,CHEMBL217
9322,CHEMBL301265,Ki,8.1,nM,CHEMBL219
9323,CHEMBL301265,Ki,1900.0,nM,CHEMBL217
9324,CHEMBL301265,Ki,38.0,nM,CHEMBL234
9325,CHEMBL301265,Ki,2.76,nM,CHEMBL219
9326,CHEMBL301265,Ki,40.0,nM,CHEMBL217
9327,CHEMBL301265,Ki,10000.0,nM,CHEMBL2056
9328,CHEMBL301265,Ki,10000.0,nM,CHEMBL3759
9329,CHEMBL301265,Ki,4446.0,nM,CHEMBL287
9330,CHEMBL301265,Ki,10000.0,nM,CHEMBL2182
9331,CHEMBL301265,Ki,10000.0,nM,CHEMBL1983
9332,CHEMBL301265,Ki,1.1,nM,CHEMBL234
9333,CHEMBL301265,Ki,8.5,nM,CHEMBL219
9334,CHEMBL301265,Ki,0.49,nM,CHEMBL219
9335,CHEMBL301265,Ki,0.88,nM,CHEMBL234
9336,CHEMBL301265,Ki,130.0,nM,CHEMBL219
9337,CHEMBL301265,Ki,0.88,nM,CHEMBL234
9338,CHEMBL301265,Ki,10000.0,nM,CHEMBL236
9339,CHEMBL301265,Ki,3508.0,nM,CHEMBL1898
9340,CHEMBL301265,Ki,10000.0,nM,CHEMBL3371
9341,CHEMBL301265,Ki,1188.0,nM,CHEMBL3155
9342,CHEMBL301265,Ki,60.0,nM,CHEMBL217
9343,CHEMBL301265,Ki,21.0,nM,CHEMBL217
9344,CHEMBL301265,Ki,1900.0,nM,CHEMBL217
9345,CHEMBL301265,Ki,21.0,nM,CHEMBL217
9346,CHEMBL301265,Ki,6300.0,nM,CHEMBL217
9347,CHEMBL301265,Ki,8.5,nM,CHEMBL234
9348,CHEMBL301265,Ki,52.2,nM,CHEMBL1916
9349,CHEMBL301265,Ki,10000.0,nM,CHEMBL216
9350,CHEMBL301265,Ki,2683.0,nM,CHEMBL1941
9351,CHEMBL301265,Ki,38.0,nM,CHEMBL234
9352,CHEMBL301265,Ki,0.7244,nM,CHEMBL234
9353,CHEMBL301265,Ki,100000.0,nM,CHEMBL210
9354,CHEMBL301265,Ki,8.2,nM,CHEMBL234
9355,CHEMBL3039498,Ki,448.0,nM,CHEMBL1836
9356,CHEMBL3039498,Ki,5000.0,nM,CHEMBL1987
9357,CHEMBL3039498,Ki,449.0,nM,CHEMBL1836
9358,CHEMBL3039498,Ki,5000.0,nM,CHEMBL2069
9359,CHEMBL3039498,Ki,5000.0,nM,CHEMBL3710
9360,CHEMBL3039498,Ki,5000.0,nM,CHEMBL1811
9361,CHEMBL3039498,Ki,5000.0,nM,CHEMBL1995
9362,CHEMBL3039498,Ki,13.0,nM,CHEMBL1836
9363,CHEMBL3039498,Ki,5000.0,nM,CHEMBL1881
9364,CHEMBL3039513,Ki,13.0,nM,CHEMBL2971
9365,CHEMBL3039513,Ki,2.5,nM,CHEMBL2148
9366,CHEMBL3039518,Ki,1.995,nM,CHEMBL245
9367,CHEMBL304383,Ki,1900000.0,nM,CHEMBL1914279
9368,CHEMBL304902,Ki,0.49,nM,CHEMBL217
9369,CHEMBL305187,Ki,10.0,nM,CHEMBL1904
9370,CHEMBL305187,Ki,10.0,nM,CHEMBL1904
9371,CHEMBL305187,Ki,10.0,nM,CHEMBL1904
9372,CHEMBL305187,Ki,10.0,nM,CHEMBL1904
9373,CHEMBL305187,Ki,10.0,nM,CHEMBL1904
9374,CHEMBL305187,Ki,10.0,nM,CHEMBL1904
9375,CHEMBL305660,Ki,40.1,nM,CHEMBL1916
9376,CHEMBL305660,Ki,3.287,nM,CHEMBL231
9377,CHEMBL305660,Ki,279.5,nM,CHEMBL211
9378,CHEMBL305660,Ki,115.5,nM,CHEMBL1821
9379,CHEMBL305660,Ki,85.8,nM,CHEMBL240
9380,CHEMBL305660,Ki,41.3,nM,CHEMBL234
9381,CHEMBL305660,Ki,455.7,nM,CHEMBL219
9382,CHEMBL305660,Ki,242.7,nM,CHEMBL2035
9383,CHEMBL305660,Ki,1806.1,nM,CHEMBL256
9384,CHEMBL305660,Ki,137.2,nM,CHEMBL245
9385,CHEMBL305660,Ki,124.4,nM,CHEMBL225
9386,CHEMBL305660,Ki,644.3,nM,CHEMBL2327
9387,CHEMBL305660,Ki,1909.1,nM,CHEMBL246
9388,CHEMBL305660,Ki,198.9,nM,CHEMBL1833
9389,CHEMBL305660,Ki,337.3,nM,CHEMBL1942
9390,CHEMBL305660,Ki,383.0,nM,CHEMBL217
9391,CHEMBL305660,Ki,870.6,nM,CHEMBL223
9392,CHEMBL305660,Ki,311.9,nM,CHEMBL1867
9393,CHEMBL305660,Ki,456.4,nM,CHEMBL222
9394,CHEMBL305660,Ki,652.8,nM,CHEMBL228
9395,CHEMBL305660,Ki,596.5,nM,CHEMBL2056
9396,CHEMBL305660,Ki,78.4,nM,CHEMBL238
9397,CHEMBL305660,Ki,101.2,nM,CHEMBL216
9398,CHEMBL305660,Ki,2867.1,nM,CHEMBL1941
9399,CHEMBL305660,Ki,25.8,nM,CHEMBL224
9400,CHEMBL305660,Ki,1020.2,nM,CHEMBL3371
9401,CHEMBL307429,Ki,100000000.0,nM,CHEMBL4176
9402,CHEMBL307429,Ki,47000.0,nM,CHEMBL2179
9403,CHEMBL307429,Ki,300000.0,nM,CHEMBL2179
9404,CHEMBL307429,Ki,18000.0,nM,CHEMBL2524
9405,CHEMBL307429,Ki,79000.0,nM,CHEMBL2179
9406,CHEMBL307429,Ki,160.0,nM,CHEMBL2519
9407,CHEMBL307429,Ki,21000.0,nM,CHEMBL2519
9408,CHEMBL307429,Ki,150.0,nM,CHEMBL2608
9409,CHEMBL307429,Ki,460000.0,nM,CHEMBL2519
9410,CHEMBL307429,Ki,23000.0,nM,CHEMBL2519
9411,CHEMBL307429,Ki,14.0,nM,CHEMBL2519
9412,CHEMBL307429,Ki,410000.0,nM,CHEMBL2519
9413,CHEMBL307429,Ki,25000.0,nM,CHEMBL2608
9414,CHEMBL307429,Ki,2000.0,nM,CHEMBL2179
9415,CHEMBL3084748,Ki,1.023,nM,CHEMBL245
9416,CHEMBL3084748,Ki,1.445,nM,CHEMBL1821
9417,CHEMBL3084748,Ki,1.148,nM,CHEMBL211
9418,CHEMBL3084748,Ki,3.467,nM,CHEMBL216
9419,CHEMBL3084748,Ki,6.026,nM,CHEMBL2035
9420,CHEMBL3087515,Ki,10.0,nM,CHEMBL3227
9421,CHEMBL3087515,Ki,5.6,nM,CHEMBL3227
9422,CHEMBL30,Ki,70.79,nM,CHEMBL1941
9423,CHEMBL30,Ki,77000.0,nM,CHEMBL289
9424,CHEMBL30,Ki,170.0,nM,CHEMBL1941
9425,CHEMBL30,Ki,53000.0,nM,CHEMBL1641348
9426,CHEMBL30,Ki,166000.0,nM,CHEMBL5685
9427,CHEMBL30,Ki,155000.0,nM,CHEMBL3257
9428,CHEMBL30,Ki,5431.0,nM,CHEMBL1941
9429,CHEMBL30,Ki,140.0,nM,CHEMBL1941
9430,CHEMBL30,Ki,70.0,nM,CHEMBL1941
9431,CHEMBL30,Ki,57000.0,nM,CHEMBL1743122
9432,CHEMBL30,Ki,490.0,nM,CHEMBL1941
9433,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9434,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9435,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9436,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9437,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9438,CHEMBL310671,Ki,100.0,nM,CHEMBL3594
9439,CHEMBL310671,Ki,6000.0,nM,CHEMBL205
9440,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9441,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9442,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9443,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9444,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9445,CHEMBL310671,Ki,650.0,nM,CHEMBL3242
9446,CHEMBL310671,Ki,20000.0,nM,CHEMBL261
9447,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9448,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9449,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9450,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9451,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9452,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9453,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9454,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9455,CHEMBL310671,Ki,633.0,nM,CHEMBL3242
9456,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9457,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9458,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9459,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9460,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9461,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9462,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9463,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9464,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9465,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9466,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9467,CHEMBL310671,Ki,7920.0,nM,CHEMBL3729
9468,CHEMBL310671,Ki,10.0,nM,CHEMBL2326
9469,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9470,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9471,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9472,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9473,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9474,CHEMBL310671,Ki,10.0,nM,CHEMBL2326
9475,CHEMBL310671,Ki,10000.0,nM,CHEMBL261
9476,CHEMBL310671,Ki,633.0,nM,CHEMBL3242
9477,CHEMBL310671,Ki,5180.0,nM,CHEMBL205
9478,CHEMBL310671,Ki,7470.0,nM,CHEMBL205
9479,CHEMBL310671,Ki,6000.0,nM,CHEMBL205
9480,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9481,CHEMBL310671,Ki,100.0,nM,CHEMBL3594
9482,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9483,CHEMBL310671,Ki,1000000.0,nM,CHEMBL2885
9484,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9485,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9486,CHEMBL310671,Ki,633.0,nM,CHEMBL3242
9487,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9488,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9489,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9490,CHEMBL310671,Ki,773.0,nM,CHEMBL3510
9491,CHEMBL310671,Ki,633.0,nM,CHEMBL3242
9492,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9493,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9494,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9495,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9496,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9497,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9498,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9499,CHEMBL310671,Ki,7210.0,nM,CHEMBL3969
9500,CHEMBL310671,Ki,7920.0,nM,CHEMBL3729
9501,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9502,CHEMBL310671,Ki,10060.0,nM,CHEMBL4789
9503,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9504,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9505,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9506,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9507,CHEMBL310671,Ki,633.0,nM,CHEMBL3242
9508,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9509,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9510,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9511,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9512,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9513,CHEMBL310671,Ki,633.0,nM,CHEMBL3242
9514,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9515,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9516,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9517,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9518,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9519,CHEMBL310671,Ki,5959.0,nM,CHEMBL205
9520,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9521,CHEMBL310671,Ki,633.0,nM,CHEMBL3242
9522,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9523,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9524,CHEMBL310671,Ki,103.0,nM,CHEMBL3594
9525,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9526,CHEMBL310671,Ki,935.0,nM,CHEMBL3025
9527,CHEMBL310671,Ki,18540.0,nM,CHEMBL261
9528,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9529,CHEMBL310671,Ki,935.0,nM,CHEMBL3025
9530,CHEMBL310671,Ki,5950.0,nM,CHEMBL205
9531,CHEMBL310671,Ki,10.0,nM,CHEMBL2326
9532,CHEMBL312448,Ki,14.0,nM,CHEMBL1898
9533,CHEMBL312448,Ki,0.7,nM,CHEMBL1983
9534,CHEMBL312448,Ki,0.7,nM,CHEMBL1983
9535,CHEMBL312448,Ki,13.0,nM,CHEMBL1898
9536,CHEMBL312448,Ki,91.0,nM,CHEMBL229
9537,CHEMBL3128043,Ki,15.0,nM,CHEMBL4482
9538,CHEMBL3128043,Ki,15.0,nM,CHEMBL4600
9539,CHEMBL3128043,Ki,36.0,nM,CHEMBL4482
9540,CHEMBL3128043,Ki,39.0,nM,CHEMBL4600
9541,CHEMBL3128043,Ki,36.0,nM,CHEMBL4600
9542,CHEMBL3128043,Ki,15.0,nM,CHEMBL4482
9543,CHEMBL3128043,Ki,20.0,nM,CHEMBL4482
9544,CHEMBL3137309,Ki,0.018,nM,CHEMBL4860
9545,CHEMBL3137309,Ki,0.01,nM,CHEMBL4860
9546,CHEMBL3137309,Ki,245.0,nM,CHEMBL4677
9547,CHEMBL3137309,Ki,48.0,nM,CHEMBL4625
9548,CHEMBL3137309,Ki,0.036,nM,CHEMBL4860
9549,CHEMBL3137309,Ki,0.01,nM,CHEMBL4860
9550,CHEMBL3137309,Ki,48.0,nM,CHEMBL4625
9551,CHEMBL3137309,Ki,48.0,nM,CHEMBL4625
9552,CHEMBL3137309,Ki,444.0,nM,CHEMBL4361
9553,CHEMBL3137309,Ki,780.0,nM,CHEMBL4361
9554,CHEMBL3137309,Ki,1.0,nM,CHEMBL4860
